user_id,session_id,clip_id,trial_index,track_name,artist,genre,intended_arousal,intended_valence,intended_mood,rest_start_time,rest_end_time,clip_start_time,clip_end_time,valence,mood,familiarity,rating_usable,data_scope,eda_quality,eda_exclusion_reason,preference,arousal,notes,album,preview_url,track_id,duration_sec,tempo,beat_count,beat_rate,beat_interval_mean,beat_interval_std,rhythm_regularity,onset_rate,rms_energy_mean,rms_energy_std,rms_energy_range,rms_energy_slope,loudness_db_mean,loudness_db_std,loudness_db_range,loudness_db_p10,loudness_db_p90,quiet_fraction,zero_crossing_rate_mean,zero_crossing_rate_std,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_slope,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_contrast_mean,spectral_contrast_std,onset_strength_mean,onset_strength_std,mode_major,mode_confidence,key_pitch_class,major_key_correlation,minor_key_correlation,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_mean_12,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,hr_mean,hr_max,hr_change_from_baseline,hr_slope,hr_recovery,eda_mean,eda_change_from_baseline,eda_peak_count,eda_max_amplitude,eda_slope,eda_recovery,collection_quality,exclusion_reason,use_eda_for_primary_biometric_training,valence_label,valence_ordinal,arousal_score,preference_binary,arousal_binary,valence_binary
Official_run_1,self_20260531_155844,clip_126,1,Oye Como Va,Santana,Rock,high,positive,relaxed,2026-05-31T15:58:46.845,2026-05-31T15:59:06.859,2026-05-31T15:59:08.906,2026-05-31T15:59:38.916,neutral,neutral,1,yes,human_rating_only,excluded_wrong_sensor_fit,"Sensor readings are structurally plausible, but the sensor was worn incorrectly.",,,,Ultimate Santana,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/98/1f/25/981f2559-37b4-d249-4ab9-8fbbba391bd3/mzaf_17889077170191008167.plus.aac.p.m4a,265816671,30.018979591836736,129.19921875,53.0,1.7655496862529148,0.4666317809174952,0.0079000564090635,0.9833518938295662,4.497154861210254,0.2397929430007934,0.099351167678833,0.5278809666633606,1.7613906848109344e-05,-13.366462707519531,4.576572895050049,32.64411926269531,-18.566051483154297,-8.470245361328125,0.0,0.0393727266410479,0.0224431634462982,2464.2607935442534,873.3114060846873,0.3246807479164584,3401.9235430349427,796.5747396454869,5194.939378353393,2219.5838612761904,17.56883346212345,5.6334713097984395,1.2177319526672363,1.4492322206497192,0.0,0.120120873302783,9.0,0.4294852306797056,0.5496061039824887,0.4183039963245392,0.3584097623825073,0.3564384877681732,0.3608517944812774,0.4661608040332794,0.3406871855258941,0.3962568044662475,0.5064907073974609,0.5443196296691895,0.6744036674499512,0.4704486429691314,0.3857105672359466,-116.85921478271484,148.6862030029297,-19.342870712280273,37.16525650024414,1.58280611038208,13.353764533996582,-2.477893829345703,8.082494735717773,-6.542444705963135,4.233341693878174,-8.815232276916504,2.680420160293579,0.9113489985466005,65.4395751953125,31.069042205810547,23.351974487304688,15.307361602783203,15.33669376373291,11.279300689697266,9.77829647064209,8.723445892333984,8.134958267211914,7.302834033966064,7.101163387298584,7.289398193359375,6.776058673858643,,,,0.0,,,,,,,,excluded_wrong_sensor_fit,"Sensor readings are structurally plausible, but the sensor was worn incorrectly.",no,neutral,0,,0,0,0
Official_run_1,self_20260531_155844,clip_106,2,Master of Puppets,Metallica,Metal,high,negative,tense,2026-05-31T15:59:45.123,2026-05-31T16:00:05.125,2026-05-31T16:00:07.174,2026-05-31T16:00:37.192,neutral,neutral,1,yes,human_rating_only,excluded_wrong_sensor_fit,"Sensor readings are structurally plausible, but the sensor was worn incorrectly.",,,,Master of Puppets (Deluxe Box Set),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/da/e7/9c/dae79c08-a960-2d21-8eab-42e9d70e29e6/mzaf_7135498142102205621.plus.aac.p.m4a,1275819878,29.92907029478458,143.5546875,71.0,2.3722754933811765,0.4182908973113055,0.0315197782658176,0.9299265669375752,4.143129030693886,0.0822239890694618,0.0412852093577384,0.2489756196737289,1.0097467998247137e-05,-23.572311401367188,8.502802848815918,80.0,-27.297887802124023,-17.830507278442383,0.0298681148176881,0.0744323967222653,0.0459372189808199,3127.27064779961,1280.445379699494,-0.4095547672913189,2982.6825851927915,794.5065350283323,5936.005817706313,2355.8324392116074,18.851250586146975,8.999472909435982,1.0898301601409912,1.0523014068603516,0.0,0.1360566554108754,5.0,0.1964651661980187,0.3325218216088942,0.514910101890564,0.5070295333862305,0.566876232624054,0.6462525725364685,0.7614261507987976,0.7876431345939636,0.5919523239135742,0.5217668414115906,0.5001891255378723,0.4405876398086548,0.4078657925128937,0.4714899957180023,-219.1781463623047,118.09064483642578,-55.37238693237305,65.94158172607422,28.15068244934082,16.681318283081055,5.345247745513916,12.778275489807127,5.541381359100342,1.5529828071594238,-4.2458906173706055,-3.4065325260162354,1.6246548891067505,86.00565338134766,34.89924621582031,21.38666343688965,15.518593788146973,20.38326072692871,14.186285018920898,9.988569259643556,8.452715873718262,6.416674613952637,8.078561782836914,5.414539813995361,7.623064041137695,5.364314079284668,,,,0.0,,,,,,,,excluded_wrong_sensor_fit,"Sensor readings are structurally plausible, but the sensor was worn incorrectly.",no,neutral,0,,0,0,0
Official_run_1,self_20260531_155844,clip_086,3,Uptown Funk (feat. Bruno Mars),Mark Ronson,Pop,high,positive,excited,2026-05-31T16:00:44.670,2026-05-31T16:01:04.673,2026-05-31T16:01:06.722,2026-05-31T16:01:36.723,positive,positive,4,yes,human_rating_only,excluded_wrong_sensor_fit,"Sensor readings are structurally plausible, but the sensor was worn incorrectly.",,,,Uptown Special,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/62/e1/98/62e19826-cd13-6eff-390e-dbca502bb7b5/mzaf_8006535252627949661.plus.aac.p.m4a,943946671,30.000725623582767,114.84375,54.0,1.7999564636380676,0.5217918110640484,0.0069202338830725,0.9869111476668464,4.799883903034847,0.1353432983160019,0.1082202270627021,0.4902272820472717,1.2030200026746375e-05,-20.8144474029541,9.757004737854004,76.12394714355469,-30.281633377075195,-10.44873332977295,0.0317214700193423,0.0984686668882978,0.074756247405907,3853.815260354854,1466.7396977754588,-0.2341709584477615,3738.9348122273223,741.3427083738225,7532.539364724372,2365.868434585716,18.611098446750404,10.597798193960104,1.4933689832687378,2.104092597961426,1.0,0.2690828750176281,0.0,0.728621568075068,0.4595386930574398,0.5872595310211182,0.5184854865074158,0.5062811374664307,0.503463089466095,0.5352419018745422,0.5698758363723755,0.5079967379570007,0.5115087628364563,0.4752159416675567,0.4949223399162292,0.489569753408432,0.5090673565864563,-152.9485321044922,100.52600860595705,-35.01033020019531,35.26335144042969,-11.604132652282717,17.614147186279297,2.608757734298706,8.548148155212402,0.2100067436695099,7.258439540863037,2.8109195232391357,4.720620632171631,5.293891429901123,97.0087661743164,39.75048828125,25.52549934387207,20.276853561401367,18.2553653717041,15.740312576293944,12.208821296691896,13.742559432983398,11.464811325073242,11.3895845413208,10.000006675720217,9.739964485168455,9.277579307556152,,,,0.0,,,,,,,,excluded_wrong_sensor_fit,"Sensor readings are structurally plausible, but the sensor was worn incorrectly.",no,positive,1,,0,0,1
Official_run_1,self_20260531_155844,clip_054,4,Juicy,The Notorious B.I.G.,Hip-Hop/Rap,medium,positive,happy,2026-05-31T16:01:46.724,2026-05-31T16:02:06.733,2026-05-31T16:02:08.782,2026-05-31T16:02:38.789,positive,positive,1,yes,human_rating_only,excluded_wrong_sensor_fit,"Sensor readings are structurally plausible, but the sensor was worn incorrectly.",,,,Greatest Hits,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/3e/25/56/3e255676-35ba-c094-aca0-2d97d2166c7d/mzaf_13811345509483883529.plus.aac.p.m4a,217613305,29.92907029478458,97.50884433962264,48.0,1.603791882849246,0.6160698605683408,0.0154106135335874,0.975596056939838,4.777963317655045,0.2503984570503235,0.1281117349863052,0.569206714630127,-9.967238755545546e-06,-13.270258903503418,4.868276596069336,25.729660034179688,-19.54692649841309,-7.0967512130737305,0.0,0.0511439569797323,0.0331361598597668,2587.355095388118,989.2166051306356,0.1225699378567761,3298.888868518579,618.377818596018,5388.613084270753,2186.2374120966742,17.41030789587005,6.31875035713521,1.381427764892578,1.5512539148330688,1.0,0.0321521586229734,4.0,0.577545234280848,0.5453930756578745,0.4645670354366302,0.4764324128627777,0.4121871292591095,0.3973218202590942,0.4699628949165344,0.4346443116664886,0.4445078670978546,0.4447647333145141,0.5073989629745483,0.4258527159690857,0.4231299757957458,0.4870947897434234,-113.25505828857422,144.54637145996094,-18.731348037719727,47.89165496826172,-5.7442731857299805,13.333799362182615,-4.96116304397583,10.10972023010254,1.1245018243789673,1.1371819972991943,2.622642755508423,2.683750629425049,-1.2247910499572754,63.83192825317383,29.016010284423828,23.765230178833008,19.689903259277344,14.668437004089355,13.842519760131836,14.051718711853027,11.63201141357422,11.633051872253418,9.737204551696776,10.90674877166748,10.555286407470703,8.974796295166016,,,,0.0,,,,,,,,excluded_wrong_sensor_fit,"Sensor readings are structurally plausible, but the sensor was worn incorrectly.",no,positive,1,,0,0,1
Official_run_1,self_20260531_155844,clip_069,5,One More Time,Daft Punk,Dance,high,positive,excited,2026-05-31T16:02:51.944,2026-05-31T16:03:12.000,2026-05-31T16:03:14.045,2026-05-31T16:03:44.046,positive,positive,4,yes,human_rating_only,excluded_wrong_sensor_fit,"Sensor readings are structurally plausible, but the sensor was worn incorrectly.",,,,Discovery,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/98/96/f6/9896f638-8b47-3f76-c47e-19e43b53677c/mzaf_15900001332254520801.plus.aac.p.m4a,697195462,30.003537414965987,123.046875,50.0,1.666470166783055,0.4883298625572678,0.0049246703511049,0.990015965343354,7.0991629104958145,0.1854979693889618,0.0972742885351181,0.4711125195026397,1.8979196619062237e-05,-15.693255424499512,4.257691383361816,19.208873748779297,-21.90614891052246,-9.768023490905762,0.0,0.1098935036871373,0.0685738163555381,5492.7667978857135,1350.9753997983885,-0.1811976577451585,5596.148345676397,368.5083057929541,12099.102828064557,1957.4762360390907,15.613954073451549,4.547340763783635,1.121944785118103,0.9413952231407166,0.0,0.0582978741295128,11.0,0.5041346867590785,0.5624325608885913,0.4753965139389038,0.6036725044250488,0.6477454304695129,0.4933515787124634,0.5836672782897949,0.4508545994758606,0.4952680170536041,0.4271180331707001,0.4573660492897033,0.4835337400436401,0.47635018825531,0.5680251121520996,-76.546630859375,67.9990463256836,-4.672092914581299,20.70635414123535,6.186779975891113,20.549631118774418,5.2013726234436035,12.98165512084961,4.50253438949585,6.1674723625183105,-2.7562286853790283,2.8260385990142822,0.2396473735570907,39.9121208190918,19.2226619720459,11.474607467651367,14.262299537658691,10.365242004394531,10.485018730163574,8.618083000183105,9.511021614074709,8.701277732849121,6.579823017120361,7.095355033874512,7.3506293296813965,6.785974979400635,,,,0.0,,,,,,,,excluded_wrong_sensor_fit,"Sensor readings are structurally plausible, but the sensor was worn incorrectly.",no,positive,1,,0,0,1
Official_run_1,self_20260531_155844,clip_037,6,"A Love Supreme, Pt. 1: Acknowledgement",John Coltrane,Jazz,medium,positive,relaxed,2026-05-31T16:03:51.781,2026-05-31T16:04:11.789,2026-05-31T16:04:13.836,2026-05-31T16:04:43.840,neutral,neutral,1,yes,human_rating_only,excluded_wrong_sensor_fit,"Sensor readings are structurally plausible, but the sensor was worn incorrectly.",,,,A Love Supreme,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/46/57/ad/4657ad07-9bb1-a8f9-75d3-61a3f1d3dc8b/mzaf_2837170089287274786.plus.aac.p.m4a,1440713020,30.000453514739228,120.18531976744184,56.0,1.8666384483983611,0.4960626674912389,0.02499439844715,0.9520313607068418,5.666581004066455,0.0748967006802558,0.0424531809985637,0.2930619418621063,1.4670077212981868e-05,-24.412240982055664,6.593242168426514,37.95697784423828,-33.8129997253418,-18.15361785888672,0.0170212765957446,0.063583096590909,0.0599640972868761,3585.370033338316,1677.5590529211977,-0.1192802132609251,4580.1106417047295,983.9219166046912,7825.499217994439,3785.07969564922,18.7011505179219,6.122253128731311,1.0467010736465454,1.0509116649627686,1.0,0.0979479759082777,5.0,0.5230876991788279,0.4251397232705502,0.4298890829086303,0.2703169286251068,0.281221866607666,0.3380708396434784,0.4139704704284668,0.6053873300552368,0.4969249963760376,0.5293394923210144,0.4678085148334503,0.4633570313453674,0.5449268221855164,0.3790659308433532,-238.75033569335935,109.74669647216795,12.403142929077148,32.35225296020508,2.827794075012207,17.93385887145996,-0.9247744679450988,1.3286941051483154,-8.630887031555176,-1.5358495712280271,-5.018244743347168,3.6305594444274902,-6.973410129547119,62.993289947509766,32.14613723754883,34.2739143371582,16.62520980834961,10.982457160949709,9.413957595825195,9.3154935836792,11.049689292907717,9.713887214660645,9.222489356994627,7.091289043426514,9.215887069702148,8.471887588500977,,,,0.0,,,,,,,,excluded_wrong_sensor_fit,"Sensor readings are structurally plausible, but the sensor was worn incorrectly.",no,neutral,0,,0,0,0
Official_run_1,self_20260531_155844,clip_012,7,Breathe Me,Sia,Pop,low,negative,sad,2026-05-31T16:04:49.053,2026-05-31T16:05:09.056,2026-05-31T16:05:11.109,2026-05-31T16:05:41.113,negative,negative,1,yes,human_rating_only,excluded_wrong_sensor_fit,"Sensor readings are structurally plausible, but the sensor was worn incorrectly.",,,,Colour the Small One (Bonus Track Version),https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/31/8a/cb/318acbb2-3fd1-3456-8b75-259ade2897c2/mzaf_4431027103322451782.plus.aac.p.m4a,714521368,29.92907029478458,120.18531976744184,56.0,1.871090529990787,0.4956404864976293,0.0374981339146329,0.9296653206521848,4.443840008728119,0.1739237755537033,0.0363611243665218,0.2657986581325531,6.334641709272566e-06,-15.413087844848633,2.0700719356536865,20.242008209228516,-17.887781143188477,-13.137408256530762,0.0,0.0295629863872187,0.0251706736428214,1873.789703449197,1312.9622827483952,-0.2604597764774949,3137.442311847128,1443.9701246420648,4209.540746672566,3902.653887964272,21.073765611408025,7.5769434503164845,0.9436010718345642,0.8026597499847412,0.0,0.1516472597242279,9.0,0.4831091496850619,0.6347564094092899,0.5619454979896545,0.3859412670135498,0.3231821358203888,0.3681260049343109,0.5601825714111328,0.5400649905204773,0.4093023836612701,0.4975521564483642,0.5140363574028015,0.5782501697540283,0.540983259677887,0.5162800550460815,-218.3816375732422,187.0381317138672,32.18424987792969,3.832663774490357,7.946383953094482,21.9977970123291,-14.92686653137207,29.260915756225582,-3.993361711502075,2.6566600799560547,16.363910675048828,1.5190037488937378,-5.227968692779541,65.6442642211914,46.994415283203125,18.69034194946289,19.19952392578125,15.407273292541504,14.704822540283203,20.476152420043945,16.98105812072754,17.148889541625977,10.850326538085938,10.594630241394045,9.062575340270996,12.21540641784668,,,,0.0,,,,,,,,excluded_wrong_sensor_fit,"Sensor readings are structurally plausible, but the sensor was worn incorrectly.",no,negative,-1,,0,0,0
Official_run_1,self_20260531_155844,clip_015,8,Affection,Jinsang,Hip-Hop/Rap,low,positive,relaxed,2026-05-31T16:05:46.401,2026-05-31T16:06:06.420,2026-05-31T16:06:08.463,2026-05-31T16:06:38.474,neutral,neutral,1,yes,human_rating_only,excluded_wrong_sensor_fit,"Sensor readings are structurally plausible, but the sensor was worn incorrectly.",,,,Life,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/27/7f/5a/277f5a90-6ca3-a8e8-931c-8dd7c1d472fd/mzaf_4569701282117560653.plus.aac.p.m4a,1860643762,30.00018140589569,147.65625,66.0,2.199986696981424,0.373662654805512,0.0333326477400754,0.918100657350113,3.0999812548374615,0.0946882143616676,0.0995771586894989,0.4988142549991607,5.793132681338213e-05,-25.87610244750977,11.58001708984375,80.0,-45.92416763305664,-13.332756042480469,0.1117988394584139,0.0170258099613152,0.0112508485275809,850.0167138326675,562.7273486744958,-0.2138073879315885,1519.4107655698124,788.4733314097213,1406.6637829424565,1580.5765342551983,17.595869618106345,7.626960908498958,0.8372315764427185,1.307709813117981,1.0,0.0270722501042786,7.0,0.4170742274778916,0.3900019773736129,0.5707889795303345,0.4078552722930908,0.3870339691638946,0.3632196187973022,0.347467839717865,0.3498164117336273,0.4701185524463653,0.5332318544387817,0.4995464384555816,0.4723362326622009,0.4181186854839325,0.5103999376296997,-357.72222900390625,137.90121459960938,49.674705505371094,35.39704895019531,21.9663143157959,13.164504051208496,3.2766361236572266,-2.612488269805908,-1.996809482574463,-7.932086944580078,-8.588091850280762,-8.226872444152832,-7.012143611907959,80.19440460205078,51.31916809082031,35.88880157470703,16.937522888183594,11.998796463012695,10.787312507629396,9.344497680664062,9.066261291503906,9.590195655822754,10.48121452331543,10.927774429321287,9.515118598937988,8.17170238494873,,,,0.0,,,,,,,,excluded_wrong_sensor_fit,"Sensor readings are structurally plausible, but the sensor was worn incorrectly.",no,neutral,0,,0,0,0
Official_run_1,self_20260531_155844,clip_043,9,Moonlight Sonata,London Philharmonic Orchestra,Classical,low,negative,sad,2026-05-31T16:06:47.520,2026-05-31T16:07:07.527,2026-05-31T16:07:09.579,2026-05-31T16:07:39.594,negative,negative,4,yes,human_rating_only,excluded_wrong_sensor_fit,"Sensor readings are structurally plausible, but the sensor was worn incorrectly.",,,,With Love... From Beethoven,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/52/a4/c4/52a4c4ab-c8ff-edc2-1d9e-6d6207e3df36/mzaf_10898931435537392814.plus.aac.p.m4a,415535337,29.92907029478458,166.70866935483872,53.0,1.7708535373127092,0.3583464154892726,0.0231112861921694,0.9394132400780052,2.8066357949861804,0.0134057281538844,0.0044492725282907,0.0233782976865768,1.1723970284605604e-06,-37.91010284423828,2.8043618202209473,14.734846115112305,-41.33763885498047,-34.15718460083008,0.0011636927851047,0.0207000566694142,0.0037071986206054,667.3706436869367,79.16925244488613,0.0400230279888593,991.098024921986,143.62065205146632,1060.9654748412045,203.6025939069352,19.548140701324865,5.733803336833592,0.5044224858283997,0.4775686860084533,0.0,0.2664342605125422,1.0,0.4873489048285571,0.7537831653410993,0.2820505797863006,0.4826395809650421,0.2919355928897857,0.3434912264347076,0.4293800592422485,0.2774302959442138,0.2923452258110046,0.3281137645244598,0.5131696462631226,0.3517857789993286,0.1431442499160766,0.1384624391794204,-538.1480712890625,239.9501495361328,50.88775634765625,-24.496627807617188,-3.487523317337036,11.148911476135254,-2.688466787338257,-13.646881103515623,-11.345566749572754,-9.01758098602295,-10.401016235351562,-8.943965911865234,-6.101633548736572,26.31550407409668,12.948945045471191,18.217727661132812,7.295042514801025,11.259424209594728,5.513057708740234,7.863327980041504,5.67289400100708,8.043460845947266,6.8990302085876465,6.062544822692871,5.444761276245117,5.9953203201293945,,,,0.0,,,,,,,,excluded_wrong_sensor_fit,"Sensor readings are structurally plausible, but the sensor was worn incorrectly.",no,negative,-1,,0,0,0
Official_run_1,self_20260531_155844,clip_064,10,Gold Digger (feat. Jamie Foxx),Kanye West,Hip-Hop/Rap,high,positive,excited,2026-05-31T16:07:45.534,2026-05-31T16:08:05.538,2026-05-31T16:08:07.586,2026-05-31T16:08:37.605,positive,positive,3,yes,human_rating_only,excluded_wrong_sensor_fit,"Sensor readings are structurally plausible, but the sensor was worn incorrectly.",,,,Late Registration,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/3e/3d/10/3e3d10bb-41c8-cf98-e7de-126cf72b186a/mzaf_14398557118566661017.plus.aac.p.m4a,1440763833,29.92907029478458,92.28515625,46.0,1.5369672210638607,0.6506747291509196,0.0422489437908386,0.9390279976848332,5.713508582650439,0.3622438609600067,0.1232725530862808,0.5026906728744507,1.3692009803606303e-06,-9.60953140258789,4.209800720214844,23.63035774230957,-15.77365779876709,-6.452725410461426,0.0,0.0448917599035104,0.0417747460536271,2838.603273711183,1344.849845210945,-0.0593449885827074,3485.3933594172777,697.6406708257568,6318.458224489672,2679.8598996694436,18.86775771342869,8.333435832377022,1.562983751296997,1.6240229606628418,1.0,0.1387122234157906,8.0,0.4157516311665146,0.277039407750724,0.567577600479126,0.5893475413322449,0.6419641375541687,0.6809741854667664,0.6154059171676636,0.5816577076911926,0.5508306622505188,0.5752145648002625,0.6144124865531921,0.5739203691482544,0.5359352827072144,0.5408626198768616,-102.66032409667967,125.29486083984376,-20.033618927001953,59.863258361816406,5.625967025756836,41.31367111206055,-11.12486171722412,14.405301094055176,7.145122051239014,1.3216458559036257,3.463247776031494,7.390164375305176,2.3898324966430664,59.6865348815918,33.92915725708008,21.40684700012207,20.95733070373535,19.29189109802246,16.978490829467773,14.374479293823242,13.089189529418944,11.13821506500244,11.099075317382812,10.439966201782228,8.85884952545166,8.76012134552002,,,,0.0,,,,,,,,excluded_wrong_sensor_fit,"Sensor readings are structurally plausible, but the sensor was worn incorrectly.",no,positive,1,,0,0,1
